OBJECTID,SA_GUID_2016,SA_GUID_2022,SA_PUB2011,SA_PUB2016,SA_PUB2022,SA_GEOGID_2022,SA_CHANGE_CODE,SA_URBAN_AREA_FLAG,SA_URBAN_AREA_NAME,SA_NUTS1,SA_NUTS1_NAME,SA_NUTS2,SA_NUTS2_NAME,SA_NUTS3,SA_NUTS3_NAME,ED_GUID,ED_OFFICIAL,ED_ENGLISH,ED_GAEILGE,ED_ID_STR,ED_PART_COUNT,COUNTY_CODE,COUNTY_ENGLISH,COUNTY_GAEILGE,CSO_LEA,Shape__Area,Shape__Length
6886,4c07d11e-3428-851d-e053-ca3ca8c0ca7f,4c07d11e-3428-851d-e053-ca3ca8c0ca7f,267069004,267069004,267069004,A267069004,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d3c-13a3-e055-000000000001,Y,DUN LAOGHAIRE-GLENAGEARY,DÚN LAOGHAIRE-GLEANN NA GCAORACH,267069,1,05,DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,DÚN LAOGHAIRE,51414.022064209,1077.4509530143
6887,4c07d11e-3417-851d-e053-ca3ca8c0ca7f,4c07d11e-3417-851d-e053-ca3ca8c0ca7f,267070007,267070007,267070007,A267070007,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d3d-13a3-e055-000000000001,Y,DUN LAOGHAIRE-MONKSTOWN FARM,DÚN LAOGHAIRE-FEIRM BHAILE NA MANACH,267070,1,05,DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,DÚN LAOGHAIRE,52996.8062744141,1047.1866325708
6888,4c07d11e-341c-851d-e053-ca3ca8c0ca7f,4c07d11e-341c-851d-e053-ca3ca8c0ca7f,268135014,268135014,268135014,A268135014,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1de7-13a3-e055-000000000001,Y,RATHMINES WEST D,RÁTH MAONAIS THIAR D,268135,1,02,DUBLIN CITY,Baile Átha Cliath,KIMMAGE-RATHMINES,19169.5862121582,706.448312904712
6889,4c07d11e-366e-851d-e053-ca3ca8c0ca7f,4c07d11e-366e-851d-e053-ca3ca8c0ca7f,268005009,268005009,268005009,A268005009,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1cef-13a3-e055-000000000001,Y,ARRAN QUAY E,CÉ ÁRANN E,268005,1,02,DUBLIN CITY,Baile Átha Cliath,NORTH INNER CITY,17271.0926513672,618.230871120487
6890,4c07d11e-35b5-851d-e053-ca3ca8c0ca7f,4c07d11e-35b5-851d-e053-ca3ca8c0ca7f,268081002,268081002,268081002,A268081002,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d89-13a3-e055-000000000001,Y,INNS QUAY B,CÉ NA NÓSTAÍ B,268081,1,02,DUBLIN CITY,Baile Átha Cliath,CABRA-GLASNEVIN,13201.9163208008,628.446301440848
6891,4c07d11e-35b7-851d-e053-ca3ca8c0ca7f,4c07d11e-35b7-851d-e053-ca3ca8c0ca7f,268001006,268001006,268001006,A268001006,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1ceb-13a3-e055-000000000001,Y,ARRAN QUAY A,CÉ ÁRANN A,268001,1,02,DUBLIN CITY,Baile Átha Cliath,CABRA-GLASNEVIN,27186.6004333496,1116.88031381363
6892,4c07d11e-357c-851d-e053-ca3ca8c0ca7f,4c07d11e-357c-851d-e053-ca3ca8c0ca7f,268001004,268001004,268001004,A268001004,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1ceb-13a3-e055-000000000001,Y,ARRAN QUAY A,CÉ ÁRANN A,268001,1,02,DUBLIN CITY,Baile Átha Cliath,CABRA-GLASNEVIN,22385.1249084473,672.117202926372
6893,4c07d11e-34ab-851d-e053-ca3ca8c0ca7f,4c07d11e-34ab-851d-e053-ca3ca8c0ca7f,268162003,268162003,268162003,A268162003,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1e0e-13a3-e055-000000000001,Y,WOOD QUAY B,CÉ AN ADHMAID B,268162,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH EAST INNER CITY,17506.1907348633,623.277694458827
6894,4c07d11e-34ac-851d-e053-ca3ca8c0ca7f,4c07d11e-34ac-851d-e053-ca3ca8c0ca7f,268162006,268162006,268162006,A268162006,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1e0e-13a3-e055-000000000001,Y,WOOD QUAY B,CÉ AN ADHMAID B,268162,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH EAST INNER CITY,15724.1460876465,623.430224049827
6895,4c07d11e-35b2-851d-e053-ca3ca8c0ca7f,4c07d11e-35b2-851d-e053-ca3ca8c0ca7f,268005002,268005002,268005002,A268005002,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1cef-13a3-e055-000000000001,Y,ARRAN QUAY E,CÉ ÁRANN E,268005,1,02,DUBLIN CITY,Baile Átha Cliath,NORTH INNER CITY,8772.78958129883,713.709754442197
6896,4c07d11e-35dd-851d-e053-ca3ca8c0ca7f,4c07d11e-35dd-851d-e053-ca3ca8c0ca7f,268002016,268002016,268002016,A268002016,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1cec-13a3-e055-000000000001,Y,ARRAN QUAY B,CÉ ÁRANN B,268002,1,02,DUBLIN CITY,Baile Átha Cliath,NORTH INNER CITY,21496.584777832,918.181122792954
6897,4c07d11e-381f-851d-e053-ca3ca8c0ca7f,4c07d11e-381f-851d-e053-ca3ca8c0ca7f,268022014,268022014,268022014,A268022014,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d12-13a3-e055-000000000001,Y,BEAUMONT B,BEAUMONT B,268022,1,02,DUBLIN CITY,Baile Átha Cliath,ARTANE-WHITEHALL,36703.0086364746,978.172739711259
6898,4c07d11e-3589-851d-e053-ca3ca8c0ca7f,4c07d11e-3589-851d-e053-ca3ca8c0ca7f,268002013,268002013,268002013,A268002013,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1cec-13a3-e055-000000000001,Y,ARRAN QUAY B,CÉ ÁRANN B,268002,1,02,DUBLIN CITY,Baile Átha Cliath,NORTH INNER CITY,17681.8540649414,709.013311544703
6899,4c07d11e-358a-851d-e053-ca3ca8c0ca7f,4c07d11e-358a-851d-e053-ca3ca8c0ca7f,268001001,268001001,268001001,A268001001,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1ceb-13a3-e055-000000000001,Y,ARRAN QUAY A,CÉ ÁRANN A,268001,1,02,DUBLIN CITY,Baile Átha Cliath,CABRA-GLASNEVIN,23051.3864135742,681.144317204694
6900,4c07d11e-358b-851d-e053-ca3ca8c0ca7f,4c07d11e-358b-851d-e053-ca3ca8c0ca7f,268001007,268001007,268001007,A268001007,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1ceb-13a3-e055-000000000001,Y,ARRAN QUAY A,CÉ ÁRANN A,268001,1,02,DUBLIN CITY,Baile Átha Cliath,CABRA-GLASNEVIN,22775.0483398438,800.37341097674
6901,4c07d11e-35c1-851d-e053-ca3ca8c0ca7f,4c07d11e-35c1-851d-e053-ca3ca8c0ca7f,268001002,268001002,268001002,A268001002,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1ceb-13a3-e055-000000000001,Y,ARRAN QUAY A,CÉ ÁRANN A,268001,1,02,DUBLIN CITY,Baile Átha Cliath,CABRA-GLASNEVIN,17199.2233276367,785.119665061827
6902,4c07d11e-358c-851d-e053-ca3ca8c0ca7f,4c07d11e-358c-851d-e053-ca3ca8c0ca7f,268001003,268001003,268001003,A268001003,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1ceb-13a3-e055-000000000001,Y,ARRAN QUAY A,CÉ ÁRANN A,268001,1,02,DUBLIN CITY,Baile Átha Cliath,CABRA-GLASNEVIN,19429.9723205566,941.455452504118
6903,4c07d11e-343f-851d-e053-ca3ca8c0ca7f,4c07d11e-343f-851d-e053-ca3ca8c0ca7f,268103001,268103001,268103001,A268103001,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1da6-13a3-e055-000000000001,Y,MERCHANTS QUAY F,CÉ NA GCEANNAITHE F,268103,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH WEST INNER CITY,72432.2521362305,1109.4481911496
6904,4c07d11e-3440-851d-e053-ca3ca8c0ca7f,4c07d11e-3440-851d-e053-ca3ca8c0ca7f,268150011,268150011,268150011,A268150011,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1df6-13a3-e055-000000000001,Y,USHERS C,CÉ UISÉIR C,268150,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH WEST INNER CITY,20772.277130127,657.304830387092
6905,4c07d11e-3454-851d-e053-ca3ca8c0ca7f,4c07d11e-3454-851d-e053-ca3ca8c0ca7f,268101005,268101005,268101005,A268101005,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1da4-13a3-e055-000000000001,Y,MERCHANTS QUAY D,CÉ NA GCEANNAITHE D,268101,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH WEST INNER CITY,18801.91015625,558.771320875993
6906,4c07d11e-3441-851d-e053-ca3ca8c0ca7f,4c07d11e-3441-851d-e053-ca3ca8c0ca7f,268150002,268150002,268150002,A268150002,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1df6-13a3-e055-000000000001,Y,USHERS C,CÉ UISÉIR C,268150,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH WEST INNER CITY,29261.573638916,821.244185408182
6907,4c07d11e-3442-851d-e053-ca3ca8c0ca7f,4c07d11e-3442-851d-e053-ca3ca8c0ca7f,268101006,268101006,268101006,A268101006,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1da4-13a3-e055-000000000001,Y,MERCHANTS QUAY D,CÉ NA GCEANNAITHE D,268101,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH WEST INNER CITY,20173.9760131836,563.282368100418
6908,4c07d11e-3469-851d-e053-ca3ca8c0ca7f,4c07d11e-3469-851d-e053-ca3ca8c0ca7f,268162002,268162002,268162002,A268162002,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1e0e-13a3-e055-000000000001,Y,WOOD QUAY B,CÉ AN ADHMAID B,268162,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH EAST INNER CITY,15010.5214538574,531.089515442988
6909,4c07d11e-346a-851d-e053-ca3ca8c0ca7f,4c07d11e-346a-851d-e053-ca3ca8c0ca7f,268162011,268162011,268162011,A268162011,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1e0e-13a3-e055-000000000001,Y,WOOD QUAY B,CÉ AN ADHMAID B,268162,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH EAST INNER CITY,15702.3153076172,678.10268149673
6910,4c07d11e-346b-851d-e053-ca3ca8c0ca7f,4c07d11e-346b-851d-e053-ca3ca8c0ca7f,268102008,268102008,268102008,A268102008,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1da5-13a3-e055-000000000001,Y,MERCHANTS QUAY E,CÉ NA GCEANNAITHE E,268102,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH WEST INNER CITY,26061.4660949707,753.234214432227
6911,4c07d11e-3556-851d-e053-ca3ca8c0ca7f,4c07d11e-3556-851d-e053-ca3ca8c0ca7f,268135002,268135002,268135002,A268135002,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1de7-13a3-e055-000000000001,Y,RATHMINES WEST D,RÁTH MAONAIS THIAR D,268135,1,02,DUBLIN CITY,Baile Átha Cliath,KIMMAGE-RATHMINES,30866.160949707,746.38146553409
6912,4c07d11e-3796-851d-e053-ca3ca8c0ca7f,4c07d11e-3796-851d-e053-ca3ca8c0ca7f,268046010,268046010,268046010,A268046010,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d48-13a3-e055-000000000001,Y,CLONTARF WEST A,CLUAIN TARBH THIAR A,268046,1,02,DUBLIN CITY,Baile Átha Cliath,CLONTARF,42956.7749633789,935.277450352178
6913,4c07d11e-37a5-851d-e053-ca3ca8c0ca7f,4c07d11e-37a5-851d-e053-ca3ca8c0ca7f,268022002,268022002,268022002,A268022002,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d12-13a3-e055-000000000001,Y,BEAUMONT B,BEAUMONT B,268022,1,02,DUBLIN CITY,Baile Átha Cliath,ARTANE-WHITEHALL,57622.020324707,1063.74268297055
6914,4c07d11e-3599-851d-e053-ca3ca8c0ca7f,4c07d11e-3599-851d-e053-ca3ca8c0ca7f,268081018,268081018,268081018,A268081018,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d89-13a3-e055-000000000001,Y,INNS QUAY B,CÉ NA NÓSTAÍ B,268081,1,02,DUBLIN CITY,Baile Átha Cliath,CABRA-GLASNEVIN,16726.8764038086,860.981466148544
6915,4c07d11e-359a-851d-e053-ca3ca8c0ca7f,4c07d11e-359a-851d-e053-ca3ca8c0ca7f,268081009,268081009,268081009,A268081009,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d89-13a3-e055-000000000001,Y,INNS QUAY B,CÉ NA NÓSTAÍ B,268081,1,02,DUBLIN CITY,Baile Átha Cliath,CABRA-GLASNEVIN,18440.7804870605,685.319107336337
6916,4c07d11e-3557-851d-e053-ca3ca8c0ca7f,4c07d11e-3557-851d-e053-ca3ca8c0ca7f,268135006,268135006,268135006,A268135006,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1de7-13a3-e055-000000000001,Y,RATHMINES WEST D,RÁTH MAONAIS THIAR D,268135,1,02,DUBLIN CITY,Baile Átha Cliath,KIMMAGE-RATHMINES,36451.9443359375,776.374083032563
6917,4c07d11e-359b-851d-e053-ca3ca8c0ca7f,4c07d11e-359b-851d-e053-ca3ca8c0ca7f,268081015,268081015,268081015,A268081015,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d89-13a3-e055-000000000001,Y,INNS QUAY B,CÉ NA NÓSTAÍ B,268081,1,02,DUBLIN CITY,Baile Átha Cliath,CABRA-GLASNEVIN,16044.9704589844,1160.81428937863
6918,4c07d11e-3547-851d-e053-ca3ca8c0ca7f,4c07d11e-3547-851d-e053-ca3ca8c0ca7f,268153002,268153002,268153002,A268153002,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1e05-13a3-e055-000000000001,Y,USHERS F,CÉ UISÉIR F,268153,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH WEST INNER CITY,19782.8829345703,604.577164787139
6919,4c07d11e-3549-851d-e053-ca3ca8c0ca7f,4c07d11e-3549-851d-e053-ca3ca8c0ca7f,268153007,268153007,268153007,A268153007,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1e05-13a3-e055-000000000001,Y,USHERS F,CÉ UISÉIR F,268153,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH WEST INNER CITY,24333.465423584,638.936326211446
6920,4c07d11e-354a-851d-e053-ca3ca8c0ca7f,4c07d11e-354a-851d-e053-ca3ca8c0ca7f,268153011,268153011,268153011,A268153011,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1e05-13a3-e055-000000000001,Y,USHERS F,CÉ UISÉIR F,268153,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH WEST INNER CITY,14451.8496704102,771.070893337331
6921,4c07d11e-35f9-851d-e053-ca3ca8c0ca7f,4c07d11e-35f9-851d-e053-ca3ca8c0ca7f,268065001,268065001,268065001,A268065001,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d6c-13a3-e055-000000000001,Y,FINGLAS NORTH C,FIONNGHLAS THUAIDH C,268065,1,02,DUBLIN CITY,Baile Átha Cliath,BALLYMUN-FINGLAS,34536.7294311523,790.571154333371
6922,4c07d11e-35fa-851d-e053-ca3ca8c0ca7f,4c07d11e-35fa-851d-e053-ca3ca8c0ca7f,268065004,268065004,268065004,A268065004,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d6c-13a3-e055-000000000001,Y,FINGLAS NORTH C,FIONNGHLAS THUAIDH C,268065,1,02,DUBLIN CITY,Baile Átha Cliath,BALLYMUN-FINGLAS,39933.371307373,872.79656740993
6923,4c07d11e-355d-851d-e053-ca3ca8c0ca7f,4c07d11e-355d-851d-e053-ca3ca8c0ca7f,268152008,268152007/268152008,268152007,A268152007,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1df8-13a3-e055-000000000001,Y,USHERS E,CÉ UISÉIR E,268152,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH WEST INNER CITY,28861.5447692871,748.799128635013
6924,4c07d11e-34e0-851d-e053-ca3ca8c0ca7f,4c07d11e-34e0-851d-e053-ca3ca8c0ca7f,268100012,268100012,268100012,A268100012,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1da3-13a3-e055-000000000001,Y,MERCHANTS QUAY C,CÉ NA GCEANNAITHE C,268100,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH WEST INNER CITY,26729.0684814453,775.198517445287
6925,4c07d11e-34e1-851d-e053-ca3ca8c0ca7f,4c07d11e-34e1-851d-e053-ca3ca8c0ca7f,268099006,268099006,268099006,A268099006,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1da2-13a3-e055-000000000001,Y,MERCHANTS QUAY B,CÉ NA GCEANNAITHE B,268099,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH WEST INNER CITY,11144.3790588379,481.313034130432
6926,4c07d11e-34e2-851d-e053-ca3ca8c0ca7f,4c07d11e-34e2-851d-e053-ca3ca8c0ca7f,268099015,268099015,268099015,A268099015,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1da2-13a3-e055-000000000001,Y,MERCHANTS QUAY B,CÉ NA GCEANNAITHE B,268099,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH WEST INNER CITY,17073.970703125,541.90245148991
6927,4c07d11e-3443-851d-e053-ca3ca8c0ca7f,4c07d11e-3443-851d-e053-ca3ca8c0ca7f,268101001,268101001,268101001,A268101001,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1da4-13a3-e055-000000000001,Y,MERCHANTS QUAY D,CÉ NA GCEANNAITHE D,268101,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH WEST INNER CITY,19987.517364502,566.493067053779
6928,4c07d11e-3444-851d-e053-ca3ca8c0ca7f,4c07d11e-3444-851d-e053-ca3ca8c0ca7f,268103010,268103010,268103010,A268103010,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1da6-13a3-e055-000000000001,Y,MERCHANTS QUAY F,CÉ NA GCEANNAITHE F,268103,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH WEST INNER CITY,8606.46017456055,416.160886792987
6929,4c07d11e-34f7-851d-e053-ca3ca8c0ca7f,4c07d11e-34f7-851d-e053-ca3ca8c0ca7f,268100009,268100009,268100009,A268100009,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1da3-13a3-e055-000000000001,Y,MERCHANTS QUAY C,CÉ NA GCEANNAITHE C,268100,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH WEST INNER CITY,18647.3860168457,576.112544254387
6930,4c07d11e-3458-851d-e053-ca3ca8c0ca7f,4c07d11e-3458-851d-e053-ca3ca8c0ca7f,268102006,268102006,268102006,A268102006,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1da5-13a3-e055-000000000001,Y,MERCHANTS QUAY E,CÉ NA GCEANNAITHE E,268102,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH WEST INNER CITY,19130.2796325684,741.470437503545
6931,4c07d11e-3459-851d-e053-ca3ca8c0ca7f,4c07d11e-3459-851d-e053-ca3ca8c0ca7f,268102003,268102003,268102003,A268102003,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1da5-13a3-e055-000000000001,Y,MERCHANTS QUAY E,CÉ NA GCEANNAITHE E,268102,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH WEST INNER CITY,46173.9158935547,981.242648874336
6932,4c07d11e-350d-851d-e053-ca3ca8c0ca7f,4c07d11e-350d-851d-e053-ca3ca8c0ca7f,268099019,268099019,268099019,A268099019,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1da2-13a3-e055-000000000001,Y,MERCHANTS QUAY B,CÉ NA GCEANNAITHE B,268099,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH WEST INNER CITY,20809.0147094727,573.720784747874
6933,4c07d11e-34ce-851d-e053-ca3ca8c0ca7f,4c07d11e-34ce-851d-e053-ca3ca8c0ca7f,268100006,268100006,268100006,A268100006,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1da3-13a3-e055-000000000001,Y,MERCHANTS QUAY C,CÉ NA GCEANNAITHE C,268100,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH WEST INNER CITY,21588.030670166,705.65619995299
6934,4c07d11e-346d-851d-e053-ca3ca8c0ca7f,4c07d11e-346d-851d-e053-ca3ca8c0ca7f,268162012,268162012,268162012,A268162012,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1e0e-13a3-e055-000000000001,Y,WOOD QUAY B,CÉ AN ADHMAID B,268162,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH EAST INNER CITY,17641.6476135254,680.875536143607
6935,4c07d11e-349e-851d-e053-ca3ca8c0ca7f,4c07d11e-349e-851d-e053-ca3ca8c0ca7f,268090003,268090003,268090003,A268090003,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d99-13a3-e055-000000000001,Y,KIMMAGE A,CAMAIGH A,268090,1,02,DUBLIN CITY,Baile Átha Cliath,KIMMAGE-RATHMINES,21234.6183776855,579.167653340848
6936,4c07d11e-350e-851d-e053-ca3ca8c0ca7f,4c07d11e-350e-851d-e053-ca3ca8c0ca7f,268098007,268098007,268098007,A268098007,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1da1-13a3-e055-000000000001,Y,MERCHANTS QUAY A,CÉ NA GCEANNAITHE A,268098,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH WEST INNER CITY,7825.66137695313,440.677630041113
6937,4c07d11e-35a9-851d-e053-ca3ca8c0ca7f,4c07d11e-35a9-851d-e053-ca3ca8c0ca7f,268081008,268081008,268081008,A268081008,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d89-13a3-e055-000000000001,Y,INNS QUAY B,CÉ NA NÓSTAÍ B,268081,1,02,DUBLIN CITY,Baile Átha Cliath,CABRA-GLASNEVIN,22292.504486084,885.73605336657
6938,4c07d11e-35aa-851d-e053-ca3ca8c0ca7f,4c07d11e-35aa-851d-e053-ca3ca8c0ca7f,268081006,268081006,268081006,A268081006,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d89-13a3-e055-000000000001,Y,INNS QUAY B,CÉ NA NÓSTAÍ B,268081,1,02,DUBLIN CITY,Baile Átha Cliath,CABRA-GLASNEVIN,18147.7522277832,773.279906298259
6939,4c07d11e-35bb-851d-e053-ca3ca8c0ca7f,4c07d11e-35bb-851d-e053-ca3ca8c0ca7f,268065012,268065012,268065012,A268065012,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d6c-13a3-e055-000000000001,Y,FINGLAS NORTH C,FIONNGHLAS THUAIDH C,268065,1,02,DUBLIN CITY,Baile Átha Cliath,BALLYMUN-FINGLAS,31310.2147521973,932.545145573617
6940,4c07d11e-34e3-851d-e053-ca3ca8c0ca7f,4c07d11e-34e3-851d-e053-ca3ca8c0ca7f,268099020,268099020,268099020,A268099020,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1da2-13a3-e055-000000000001,Y,MERCHANTS QUAY B,CÉ NA GCEANNAITHE B,268099,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH WEST INNER CITY,16019.2207641602,536.184962920671
6941,4c07d11e-34e4-851d-e053-ca3ca8c0ca7f,4c07d11e-34e4-851d-e053-ca3ca8c0ca7f,268099011,268099011,268099011,A268099011,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1da2-13a3-e055-000000000001,Y,MERCHANTS QUAY B,CÉ NA GCEANNAITHE B,268099,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH WEST INNER CITY,10685.4998779297,467.499077232692
6942,4c07d11e-35ab-851d-e053-ca3ca8c0ca7f,4c07d11e-35ab-851d-e053-ca3ca8c0ca7f,268081007,268081007,268081007,A268081007,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d89-13a3-e055-000000000001,Y,INNS QUAY B,CÉ NA NÓSTAÍ B,268081,1,02,DUBLIN CITY,Baile Átha Cliath,CABRA-GLASNEVIN,22927.6227722168,792.777831595003
6943,4c07d11e-34a8-851d-e053-ca3ca8c0ca7f,4c07d11e-34a8-851d-e053-ca3ca8c0ca7f,268162016,268162016,268162016,A268162016,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1e0e-13a3-e055-000000000001,Y,WOOD QUAY B,CÉ AN ADHMAID B,268162,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH EAST INNER CITY,23203.6620788574,821.570334806867
